il,ilce,ilce-il,yil,ay,ay-isim,satis
Kahramanmaraş,Dulkadiroğlu,Dulkadiroğlu (Kahramanmaraş),2017,6,Haziran,136
Kahramanmaraş,Elbistan,Elbistan (Kahramanmaraş),2017,6,Haziran,177
Kahramanmaraş,Göksun,Göksun (Kahramanmaraş),2017,6,Haziran,36
Kahramanmaraş,Onikişubat,Onikişubat (Kahramanmaraş),2017,6,Haziran,508
Kahramanmaraş,Pazarcık,Pazarcık (Kahramanmaraş),2017,6,Haziran,37
Karabük,Merkez,Merkez (Karabük),2017,6,Haziran,252
Karabük,Safranbolu,Safranbolu (Karabük),2017,6,Haziran,79
Karaman,Merkez,Merkez (Karaman),2017,6,Haziran,189
Kars,Merkez,Merkez (Kars),2017,6,Haziran,136
Kastamonu,Araç,Araç (Kastamonu),2017,6,Haziran,20
Kastamonu,Cide,Cide (Kastamonu),2017,6,Haziran,46
Kastamonu,Merkez,Merkez (Kastamonu),2017,6,Haziran,279
Kastamonu,Tosya,Tosya (Kastamonu),2017,6,Haziran,40
Kayseri,Develi,Develi (Kayseri),2017,6,Haziran,79
Kayseri,İncesu,İncesu (Kayseri),2017,6,Haziran,22
Kayseri,Kocasinan,Kocasinan (Kayseri),2017,6,Haziran,538
Kayseri,Melikgazi,Melikgazi (Kayseri),2017,6,Haziran,794
Kayseri,Talas,Talas (Kayseri),2017,6,Haziran,447
Kayseri,Yahyalı,Yahyalı (Kayseri),2017,6,Haziran,23
Kilis,Merkez,Merkez (Kilis),2017,6,Haziran,132
Kırıkkale,Merkez,Merkez (Kırıkkale),2017,6,Haziran,301
Kırıkkale,Yahşihan,Yahşihan (Kırıkkale),2017,6,Haziran,176
Kırklareli,Babaeski,Babaeski (Kırklareli),2017,6,Haziran,37
Kırklareli,Lüleburgaz,Lüleburgaz (Kırklareli),2017,6,Haziran,200
Kırklareli,Merkez,Merkez (Kırklareli),2017,6,Haziran,274
Kırklareli,Vize,Vize (Kırklareli),2017,6,Haziran,21
Kırşehir,Merkez,Merkez (Kırşehir),2017,6,Haziran,223
Kocaeli,Başiskele,Başiskele (Kocaeli),2017,6,Haziran,254
Kocaeli,Çayırova,Çayırova (Kocaeli),2017,6,Haziran,69
Kocaeli,Darıca,Darıca (Kocaeli),2017,6,Haziran,328
Kocaeli,Derince,Derince (Kocaeli),2017,6,Haziran,171
Kocaeli,Gebze,Gebze (Kocaeli),2017,6,Haziran,624
Kocaeli,Gölcük,Gölcük (Kocaeli),2017,6,Haziran,289
Kocaeli,İzmit,İzmit (Kocaeli),2017,6,Haziran,560
Kocaeli,Kandıra,Kandıra (Kocaeli),2017,6,Haziran,56
Kocaeli,Karamürsel,Karamürsel (Kocaeli),2017,6,Haziran,42
Kocaeli,Kartepe,Kartepe (Kocaeli),2017,6,Haziran,205
Kocaeli,Körfez,Körfez (Kocaeli),2017,6,Haziran,266
Konya,Akşehir,Akşehir (Konya),2017,6,Haziran,105
Konya,Beyşehir,Beyşehir (Konya),2017,6,Haziran,67
Konya,Ereğli,Ereğli (Konya),2017,6,Haziran,187
Konya,Karapınar,Karapınar (Konya),2017,6,Haziran,21
Konya,Karatay,Karatay (Konya),2017,6,Haziran,348
Konya,Kulu,Kulu (Konya),2017,6,Haziran,27
Konya,Meram,Meram (Konya),2017,6,Haziran,224
Konya,Selçuklu,Selçuklu (Konya),2017,6,Haziran,909
Konya,Seydişehir,Seydişehir (Konya),2017,6,Haziran,57
Kütahya,Gediz,Gediz (Kütahya),2017,6,Haziran,28
Kütahya,Merkez,Merkez (Kütahya),2017,6,Haziran,467
Kütahya,Tavşanlı,Tavşanlı (Kütahya),2017,6,Haziran,87
Malatya,Battalgazi,Battalgazi (Malatya),2017,6,Haziran,323
Malatya,Yeşilyurt,Yeşilyurt (Malatya),2017,6,Haziran,401
Manisa,Akhisar,Akhisar (Manisa),2017,6,Haziran,246
Manisa,Alaşehir,Alaşehir (Manisa),2017,6,Haziran,121
Manisa,Kula,Kula (Manisa),2017,6,Haziran,22
Manisa,Salihli,Salihli (Manisa),2017,6,Haziran,196
Manisa,Saruhanlı,Saruhanlı (Manisa),2017,6,Haziran,72
Manisa,Şehzadeler,Şehzadeler (Manisa),2017,6,Haziran,171
Manisa,Soma,Soma (Manisa),2017,6,Haziran,107
Manisa,Turgutlu,Turgutlu (Manisa),2017,6,Haziran,286
Manisa,Yunusemre,Yunusemre (Manisa),2017,6,Haziran,479
Mardin,Artuklu,Artuklu (Mardin),2017,6,Haziran,402
Mardin,Kızıltepe,Kızıltepe (Mardin),2017,6,Haziran,110
Mardin,Midyat,Midyat (Mardin),2017,6,Haziran,118
Mersin,Akdeniz,Akdeniz (Mersin),2017,6,Haziran,153
Mersin,Anamur,Anamur (Mersin),2017,6,Haziran,65
Mersin,Erdemli,Erdemli (Mersin),2017,6,Haziran,414
Mersin,Mezitli,Mezitli (Mersin),2017,6,Haziran,545
Mersin,Mut,Mut (Mersin),2017,6,Haziran,55
Mersin,Silifke,Silifke (Mersin),2017,6,Haziran,178
Mersin,Tarsus,Tarsus (Mersin),2017,6,Haziran,223
Mersin,Toroslar,Toroslar (Mersin),2017,6,Haziran,253
Mersin,Yenişehir,Yenişehir (Mersin),2017,6,Haziran,677
Muğla,Bodrum,Bodrum (Muğla),2017,6,Haziran,504
Muğla,Dalaman,Dalaman (Muğla),2017,6,Haziran,97
Muğla,Datça,Datça (Muğla),2017,6,Haziran,72
Muğla,Fethiye,Fethiye (Muğla),2017,6,Haziran,235
Muğla,Köyceğiz,Köyceğiz (Muğla),2017,6,Haziran,25
Muğla,Marmaris,Marmaris (Muğla),2017,6,Haziran,102
Muğla,Menteşe,Menteşe (Muğla),2017,6,Haziran,121
Muğla,Milas,Milas (Muğla),2017,6,Haziran,270
Muğla,Ortaca,Ortaca (Muğla),2017,6,Haziran,50
Muğla,Ula,Ula (Muğla),2017,6,Haziran,41
Muğla,Yatağan,Yatağan (Muğla),2017,6,Haziran,30
Muş,Merkez,Merkez (Muş),2017,6,Haziran,81
Nevşehir,Merkez,Merkez (Nevşehir),2017,6,Haziran,82
Nevşehir,Ürgüp,Ürgüp (Nevşehir),2017,6,Haziran,30
Niğde,Bor,Bor (Niğde),2017,6,Haziran,67
Niğde,Merkez,Merkez (Niğde),2017,6,Haziran,326
Niğde,Ulukışla,Ulukışla (Niğde),2017,6,Haziran,46
Ordu,Altınordu,Altınordu (Ordu),2017,6,Haziran,283
Ordu,Fatsa,Fatsa (Ordu),2017,6,Haziran,150
Ordu,Ünye,Ünye (Ordu),2017,6,Haziran,166
Osmaniye,Bahçe,Bahçe (Osmaniye),2017,6,Haziran,20
Osmaniye,Düziçi,Düziçi (Osmaniye),2017,6,Haziran,47
Osmaniye,Kadirli,Kadirli (Osmaniye),2017,6,Haziran,103
Osmaniye,Merkez,Merkez (Osmaniye),2017,6,Haziran,292
Rize,Ardeşen,Ardeşen (Rize),2017,6,Haziran,39
Rize,Çayeli,Çayeli (Rize),2017,6,Haziran,24
Rize,Merkez,Merkez (Rize),2017,6,Haziran,120
Rize,Pazar,Pazar (Rize),2017,6,Haziran,28
Sakarya,Adapazarı,Adapazarı (Sakarya),2017,6,Haziran,326
Sakarya,Akyazı,Akyazı (Sakarya),2017,6,Haziran,88
Sakarya,Arifiye,Arifiye (Sakarya),2017,6,Haziran,46
Sakarya,Erenler,Erenler (Sakarya),2017,6,Haziran,68
Sakarya,Ferizli,Ferizli (Sakarya),2017,6,Haziran,31
Sakarya,Geyve,Geyve (Sakarya),2017,6,Haziran,123
Sakarya,Hendek,Hendek (Sakarya),2017,6,Haziran,93
Sakarya,Karasu,Karasu (Sakarya),2017,6,Haziran,367
Sakarya,Kocaali,Kocaali (Sakarya),2017,6,Haziran,40
Sakarya,Sapanca,Sapanca (Sakarya),2017,6,Haziran,62
Sakarya,Serdivan,Serdivan (Sakarya),2017,6,Haziran,241
Samsun,Atakum,Atakum (Samsun),2017,6,Haziran,626
Samsun,Bafra,Bafra (Samsun),2017,6,Haziran,125
Samsun,Canik,Canik (Samsun),2017,6,Haziran,103
